BayNumber,Launch_Velocity,LaunchAngle,Height,Carry,Total,LandingSpinRate,Curve,lat,lon,temp_c,temp_f,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,uv,gust_mph,gust_kph,air_density,straightness,Roll
1.0,-0.1947699394102525,-0.13420420866854665,-0.24663222328275095,-0.19038311297440463,-0.17040929406766864,-0.022770378945035308,0.02246707529040326,0.17066834323323013,0.08715591538012392,-0.21873569969449538,-0.21875958807759163,-0.17711729892751912,-0.17829613648815293,0.05957092877200042,-0.18898027332875716,-0.17605824142470813,-0.12220876038070848,-0.11943338092762726,0.223106787722028,0.15485330628033026,-0.1968564342429413,-0.19675126458813308,-0.2873947876142649,-0.27815817947774135,-0.17145033974771234,-0.30189719578628105,-0.3018814349336689,-0.05579645472885102,0.08407395700530247,0.0531491868812543
-0.1947699394102525,1.0,-0.3839382155032161,0.5464290310383201,0.9041198440215972,0.9595657341518051,-0.6783170846027532,0.08741057722929486,-0.16713820557065684,-0.03760815779510748,0.12011922173359534,0.1201237451641585,0.13254548107212233,0.1330212884918367,-0.032083893871440235,0.10958587602473077,0.10293653194438135,0.06394918880021597,0.06244445205475453,-0.10325016659078058,-0.00866512535131024,0.10918448707207051,0.10921780482450519,0.11588012584001976,0.11434176704574435,0.13272978217677261,0.12373067013161354,0.12362840722079066,0.014072354303179734,-0.5535287571604102,0.347222360582808
-0.13420420866854665,-0.3839382155032161,1.0,0.3821550223438763,-0.14643176908583966,-0.33867215776981024,0.8235151157611911,0.017727675597359042,0.011044682112343147,0.025397501742138784,0.015305951307296065,0.015296542591269684,0.052121281702881626,0.05219787410353601,0.011388244774073927,-0.011066020860301132,-0.014849816051994404,-0.010094114970472976,-0.010084523834990547,0.027267952510047384,-0.02446924729568626,0.010416428436537324,0.010362921132836798,-0.006475513892714302,-0.005090223939671337,0.0026753274138830063,0.06887613629013324,0.06889194614082408,-0.05070575767271315,0.14390733187410404,-0.7873624049889142
-0.24663222328275095,0.5464290310383201,0.3821550223438763,1.0,0.7487069777276788,0.6018094967469086,0.1180482139262298,0.1482585934353787,-0.12297328813726968,-0.016881029822085263,0.103234361120595,0.10322149650972008,0.14788302693922237,0.14830243287758726,-0.015627674075362124,0.0863933364229723,0.07707385365664042,0.03927282778664579,0.03819947129081357,-0.0648710930388199,-0.010769596494386554,0.09053107760859097,0.0905503089310452,0.09256535100061879,0.09226304737499909,0.10712438562283239,0.15625121545086798,0.15605071820674035,-0.016893036997839273,-0.4205249575229483,-0.48169584201922166
-0.19038311297440463,0.9041198440215972,-0.14643176908583966,0.7487069777276788,1.0,0.9680811578181078,-0.4192135089898198,0.12089334878722707,-0.18988399432151098,-0.03512868865214609,0.13740044450079372,0.1374093787817483,0.1425911137664039,0.14305987003701223,-0.04238700654212216,0.12294914608884272,0.11584231083258863,0.07416921597100526,0.07255150203243567,-0.11408610790561076,-0.007602451543792359,0.1261738037909787,0.1262161904676822,0.11741016112687475,0.11404756328198602,0.1467959989698756,0.12725043398421304,0.1271542157216024,0.011337939908046058,-0.5634700818334482,0.012040423372909557
-0.17040929406766864,0.9595657341518051,-0.33867215776981024,0.6018094967469086,0.9680811578181078,1.0,-0.6168650396274047,0.09891654260357326,-0.19893828914909614,-0.026062931019561076,0.13778835611290327,0.137802040579863,0.13463841663303447,0.13509467873114206,-0.04577049406588668,0.11786818455603995,0.11202083245955805,0.07206142839872048,0.0704171279496397,-0.11185013184939994,-0.005928672247071952,0.12811980650786792,0.12816662432769577,0.10416148123726555,0.10237514536161328,0.1485002364740189,0.10194121586955346,0.10188979172594043,0.007243637787740648,-0.5469890853594059,0.26227486501718994
-0.022770378945035308,-0.6783170846027532,0.8235151157611911,0.1180482139262298,-0.4192135089898198,-0.6168650396274047,1.0,-0.010870581253417317,0.056323374100715744,0.026107803367761685,-0.017783376379959064,-0.017793867720503505,-0.013736216203738067,-0.013855307645287253,0.008496337494973215,-0.0273200348956634,-0.02745867665961798,-0.027153475376230623,-0.02651011277200313,0.033948511895419115,-0.014110082667582022,-0.01723778144354665,-0.01727378836938711,-0.035288331363873465,-0.03675278674717434,-0.035078386096810514,0.006802735791915169,0.006836062643975773,-0.026800427146694304,0.29961456999740915,-0.8469716288107199
0.02246707529040326,0.08741057722929486,0.017727675597359042,0.1482585934353787,0.12089334878722707,0.09891654260357326,-0.010870581253417317,1.0,0.0003901456565984555,0.09004358521878353,-0.010169913302436193,-0.010174870316205209,0.018483782075592252,0.018438505449789186,0.02317160001623248,-0.055419215385865424,-0.05432634491947992,-0.07397594698516403,-0.07392286980584745,0.06174518289374847,-0.025018241118147395,-0.0057243011576103,-0.005774323426057848,-0.1054483289689348,-0.09633028887539456,0.007456622055892528,-0.06785174210773645,-0.06780840795610837,-0.07136364741472531,-0.19675179752793356,-0.07082640255428574
0.17066834323323013,-0.16713820557065684,0.011044682112343147,-0.12297328813726968,-0.18988399432151098,-0.19893828914909614,0.056323374100715744,0.0003901456565984555,1.0,-0.35086083301153326,-0.8273076084848365,-0.8273145963576183,-0.355546029419729,-0.3563205907090108,0.31707884097308553,-0.5214478813286955,-0.5191756174444886,-0.04095652138701121,-0.03347869855536541,0.5706596439321252,0.14228636514202248,-0.8217794827115502,-0.8218549684152467,-0.05879524110784787,-0.07734790453552699,-0.7335015653532494,-0.04874440477442737,-0.04894484928313583,0.13429474775140565,0.00179519401339559,-0.06257630598865971
0.08715591538012392,-0.03760815779510748,0.025397501742138784,-0.016881029822085263,-0.03512868865214609,-0.026062931019561076,0.026107803367761685,0.09004358521878353,-0.35086083301153326,1.0,0.5608962051753381,0.5608755523878635,0.15135031763869722,0.15116998112446076,-0.010902481558745611,-0.07243018985056815,-0.06691606517568928,-0.3361275462515841,-0.3327672128941176,0.012178948112297963,-0.1937619732864515,0.5970356991272823,0.5969769464427006,-0.6689937999818177,-0.5848422883035612,0.43406935805238406,-0.2247616771884407,-0.2241459446347696,-0.6565012442832945,0.11103503487659348,0.031245775141298823
-0.21873569969449538,0.12011922173359534,0.015305951307296065,0.103234361120595,0.13740044450079372,0.13778835611290327,-0.017783376379959064,-0.010169913302436193,-0.8273076084848365,0.5608962051753381,1.0,0.9999996955195342,0.2903839957391393,0.2912151435573348,-0.2134886623764283,0.42675915903129397,0.4166935305285321,-0.006557791670503086,-0.010587178103670151,-0.6664607145069099,-0.3049174035427645,0.9953330825328508,0.9953382992305366,0.00022927600678547257,0.03255167704391656,0.8402369889673852,0.14915863285258169,0.1495418040598706,-0.26053313857812876,0.010017796817725817,0.020704961504794915
-0.21875958807759163,0.1201237451641585,0.015296542591269684,0.10322149650972008,0.1374093787817483,0.137802040579863,-0.017793867720503505,-0.010174870316205209,-0.8273145963576183,0.5608755523878635,0.9999996955195342,1.0,0.290384387234257,0.29121601809362035,-0.21354983343618758,0.4267012166101092,0.4166412098903664,-0.0062045963172753515,-0.01022811517318112,-0.6663213619619934,-0.30478448227246796,0.9953348530708299,0.9953401811037521,0.00020489778188111286,0.03252152953085668,0.8402195290343328,0.14912903486644452,0.1495125189529996,-0.2606972682460933,0.01003719563275247,0.02072514566224973
-0.17711729892751912,0.13254548107212233,0.052121281702881626,0.14788302693922237,0.1425911137664039,0.13463841663303447,-0.013736216203738067,0.018483782075592252,-0.355546029419729,0.15135031763869722,0.2903839957391393,0.290384387234257,1.0,0.9999560923964128,-0.01889694757149641,0.21720952303536786,0.21049727134237267,0.05860933926492797,0.05439334472658941,-0.12374883716632666,0.06368568367065115,0.2689791126611703,0.2689718743618399,-0.001984664358706203,0.019108753453369213,0.2793622928829879,0.3897443126529548,0.38983774987315406,-0.11974708741982207,-0.044782155534306006,-0.011823732452930042
-0.17829613648815293,0.1330212884918367,0.05219787410353601,0.14830243287758726,0.14305987003701223,0.13509467873114206,-0.013855307645287253,0.018438505449789186,-0.3563205907090108,0.15116998112446076,0.2912151435573348,0.29121601809362035,0.9999560923964128,1.0,-0.020831765922956665,0.21837410283459746,0.21157474191338832,0.058665385190571864,0.05445240494384072,-0.12442182600231896,0.06360178577943938,0.2697651555933004,0.2697594942543998,-0.0010511813750464323,0.020147220808296663,0.2803323083114254,0.39000193224456364,0.3901074567363953,-0.11969868061934283,-0.044989282029921,-0.011808180013679061
0.05957092877200042,-0.032083893871440235,0.011388244774073927,-0.015627674075362124,-0.04238700654212216,-0.04577049406588668,0.008496337494973215,0.02317160001623248,0.31707884097308553,-0.010902481558745611,-0.2134886623764283,-0.21354983343618758,-0.01889694757149641,-0.020831765922956665,1.0,-0.39684059130131644,-0.4109192991440155,-0.027257612878384553,-0.02055271683235749,0.11580134428099088,-0.06291954147029569,-0.2028955050663011,-0.20290036478190454,-0.08484221801131052,-0.07993215702841572,-0.056489555219200925,-0.0691405270886743,-0.07054442994971541,-0.01604929374337285,-0.01361043496444002,-0.019400155717197047
-0.18898027332875716,0.10958587602473077,-0.011066020860301132,0.0863933364229723,0.12294914608884272,0.11786818455603995,-0.0273200348956634,-0.055419215385865424,-0.5214478813286955,-0.07243018985056815,0.42675915903129397,0.4267012166101092,0.21720952303536786,0.21837410283459746,-0.39684059130131644,1.0,0.9928192705833215,0.1769475089477563,0.16357697770075055,-0.5718103533493637,-0.01688073451683616,0.4096099709763399,0.40993640856522745,0.3077127918862648,0.27654010969073334,0.317775575683495,0.21969809326279907,0.21937937012094838,0.4576435617188926,-0.05232307022161888,-0.003113975146665439
-0.17605824142470813,0.10293653194438135,-0.014849816051994404,0.07707385365664042,0.11584231083258863,0.11202083245955805,-0.02745867665961798,-0.05432634491947992,-0.5191756174444886,-0.06691606517568928,0.4166935305285321,0.4166412098903664,0.21049727134237267,0.21157474191338832,-0.4109192991440155,0.9928192705833215,1.0,0.1826671021657925,0.16909157277422113,-0.5632307900065338,-0.024057930677596585,0.4006434095904231,0.40093559398632705,0.29945522804669966,0.2678977433820305,0.3111906861695122,0.2012147361233622,0.20104974446423712,0.4575573383271585,-0.0476380111856643,0.0009165715024030185
-0.12220876038070848,0.06394918880021597,-0.010094114970472976,0.03927282778664579,0.07416921597100526,0.07206142839872048,-0.027153475376230623,-0.07397594698516403,-0.04095652138701121,-0.3361275462515841,-0.006557791670503086,-0.0062045963172753515,0.05860933926492797,0.058665385190571864,-0.027257612878384553,0.1769475089477563,0.1826671021657925,1.0,0.9973683791744732,-0.09440496474400314,0.15429206967195466,-0.018980098294033715,-0.018681425417748712,0.32591726294250933,0.2891276844416369,-0.06751941384861053,0.1230049570857132,0.12261995556401142,0.1720085607688893,-0.042529584884448225,0.0019378688025325414
-0.11943338092762726,0.06244445205475453,-0.010084523834990547,0.03819947129081357,0.07255150203243567,0.0704171279496397,-0.02651011277200313,-0.07392286980584745,-0.03347869855536541,-0.3327672128941176,-0.010587178103670151,-0.01022811517318112,0.05439334472658941,0.05445240494384072,-0.02055271683235749,0.16357697770075055,0.16909157277422113,0.9973683791744732,1.0,-0.08456590437718312,0.1558999751374778,-0.022443350290000504,-0.022145402475664183,0.3208027055606926,0.2846956811719421,-0.06810693585977079,0.12021167318862336,0.11986132181346759,0.16131747169389274,-0.042319649294240896,0.0016062600843719376
0.223106787722028,-0.10325016659078058,0.027267952510047384,-0.0648710930388199,-0.11408610790561076,-0.11185013184939994,0.033948511895419115,0.06174518289374847,0.5706596439321252,0.012178948112297963,-0.6664607145069099,-0.6663213619619934,-0.12374883716632666,-0.12442182600231896,0.11580134428099088,-0.5718103533493637,-0.5632307900065338,-0.09440496474400314,-0.08456590437718312,1.0,0.44040299952803497,-0.645197697734357,-0.6452151249310613,-0.49507267125616117,-0.48635567843095473,-0.60713362369854,-0.17452867239338807,-0.1739985950113485,-0.5156814128291148,0.05111902183815335,-0.0069930270938422315
0.15485330628033026,-0.00866512535131024,-0.02446924729568626,-0.010769596494386554,-0.007602451543792359,-0.005928672247071952,-0.014110082667582022,-0.025018241118147395,0.14228636514202248,-0.1937619732864515,-0.3049174035427645,-0.30478448227246796,0.06368568367065115,0.06360178577943938,-0.06291954147029569,-0.01688073451683616,-0.024057930677596585,0.15429206967195466,0.1558999751374778,0.44040299952803497,1.0,-0.30222555066816764,-0.3018513967295642,-0.17519317299394813,-0.211473910829665,-0.2617325547034547,-0.033885970210061546,-0.03369236724625865,-0.1429212262579214,-0.004497494313809725,0.005613931268367159
-0.1968564342429413,0.10918448707207051,0.010416428436537324,0.09053107760859097,0.1261738037909787,0.12811980650786792,-0.01723778144354665,-0.0057243011576103,-0.8217794827115502,0.5970356991272823,0.9953330825328508,0.9953348530708299,0.2689791126611703,0.2697651555933004,-0.2028955050663011,0.4096099709763399,0.4006434095904231,-0.018980098294033715,-0.022443350290000504,-0.645197697734357,-0.30222555066816764,1.0,0.9999928032009183,-0.040316472344693606,-0.007100983329978844,0.8400978638450786,0.09527753261115549,0.09564504446521943,-0.2821772989382658,0.018419301816463233,0.025351549933439903
-0.19675126458813308,0.10921780482450519,0.010362921132836798,0.0905503089310452,0.1262161904676822,0.12816662432769577,-0.01727378836938711,-0.005774323426057848,-0.8218549684152467,0.5969769464427006,0.9953382992305366,0.9953401811037521,0.2689718743618399,0.2697594942543998,-0.20290036478190454,0.40993640856522745,0.40093559398632705,-0.018681425417748712,-0.022145402475664183,-0.6452151249310613,-0.3018513967295642,0.9999928032009183,1.0,-0.04041624384635675,-0.007234564180118618,0.8400499109244671,0.09507733802295892,0.09544470661927837,-0.282035481025511,0.018415455927843934,0.025375126138975315
-0.2873947876142649,0.11588012584001976,-0.006475513892714302,0.09256535100061879,0.11741016112687475,0.10416148123726555,-0.035288331363873465,-0.1054483289689348,-0.05879524110784787,-0.6689937999818177,0.00022927600678547257,0.00020489778188111286,-0.001984664358706203,-0.0010511813750464323,-0.08484221801131052,0.3077127918862648,0.29945522804669966,0.32591726294250933,0.3208027055606926,-0.49507267125616117,-0.17519317299394813,-0.040316472344693606,-0.04041624384635675,1.0,0.9859115234908562,0.007804749680345059,0.4202734914126891,0.41955187101556485,0.6241520125690557,-0.1261040313496248,-0.03644988229908598
-0.27815817947774135,0.11434176704574435,-0.005090223939671337,0.09226304737499909,0.11404756328198602,0.10237514536161328,-0.03675278674717434,-0.09633028887539456,-0.07734790453552699,-0.5848422883035612,0.03255167704391656,0.03252152953085668,0.019108753453369213,0.020147220808296663,-0.07993215702841572,0.27654010969073334,0.2678977433820305,0.2891276844416369,0.2846956811719421,-0.48635567843095473,-0.211473910829665,-0.007100983329978844,-0.007234564180118618,0.9859115234908562,1.0,0.03117887062637622,0.40945610595840065,0.4087696254591349,0.5686668736841027,-0.11913530688922383,-0.030634165039285795
-0.17145033974771234,0.13272978217677261,0.0026753274138830063,0.10712438562283239,0.1467959989698756,0.1485002364740189,-0.035078386096810514,0.007456622055892528,-0.7335015653532494,0.43406935805238406,0.8402369889673852,0.8402195290343328,0.2793622928829879,0.2803323083114254,-0.056489555219200925,0.317775575683495,0.3111906861695122,-0.06751941384861053,-0.06810693585977079,-0.60713362369854,-0.2617325547034547,0.8400978638450786,0.8400499109244671,0.007804749680345059,0.03117887062637622,1.0,0.02378522141783245,0.02386033019361482,-0.1826533719698637,-0.009902711667550555,0.027264121957897604
-0.30189719578628105,0.12373067013161354,0.06887613629013324,0.15625121545086798,0.12725043398421304,0.10194121586955346,0.006802735791915169,-0.06785174210773645,-0.04874440477442737,-0.2247616771884407,0.14915863285258169,0.14912903486644452,0.3897443126529548,0.39000193224456364,-0.0691405270886743,0.21969809326279907,0.2012147361233622,0.1230049570857132,0.12021167318862336,-0.17452867239338807,-0.033885970210061546,0.09527753261115549,0.09507733802295892,0.4202734914126891,0.40945610595840065,0.02378522141783245,1.0,0.9999626214373578,0.07358512169838569,-0.10700448183541693,-0.0831631761373259
-0.3018814349336689,0.12362840722079066,0.06889194614082408,0.15605071820674035,0.1271542157216024,0.10188979172594043,0.006836062643975773,-0.06780840795610837,-0.04894484928313583,-0.2241459446347696,0.1495418040598706,0.1495125189529996,0.38983774987315406,0.3901074567363953,-0.07054442994971541,0.21937937012094838,0.20104974446423712,0.12261995556401142,0.11986132181346759,-0.1739985950113485,-0.03369236724625865,0.09564504446521943,0.09544470661927837,0.41955187101556485,0.4087696254591349,0.02386033019361482,0.9999626214373578,1.0,0.07241656892481506,-0.1067349818493829,-0.08299800030508254
-0.05579645472885102,0.014072354303179734,-0.05070575767271315,-0.016893036997839273,0.011337939908046058,0.007243637787740648,-0.026800427146694304,-0.07136364741472531,0.13429474775140565,-0.6565012442832945,-0.26053313857812876,-0.2606972682460933,-0.11974708741982207,-0.11969868061934283,-0.01604929374337285,0.4576435617188926,0.4575573383271585,0.1720085607688893,0.16131747169389274,-0.5156814128291148,-0.1429212262579214,-0.2821772989382658,-0.282035481025511,0.6241520125690557,0.5686668736841027,-0.1826533719698637,0.07358512169838569,0.07241656892481506,1.0,-0.08202429249135558,-0.014742623466387755
0.08407395700530247,-0.5535287571604102,0.14390733187410404,-0.4205249575229483,-0.5634700818334482,-0.5469890853594059,0.29961456999740915,-0.19675179752793356,0.00179519401339559,0.11103503487659348,0.010017796817725817,0.01003719563275247,-0.044782155534306006,-0.044989282029921,-0.01361043496444002,-0.05232307022161888,-0.0476380111856643,-0.042529584884448225,-0.042319649294240896,0.05111902183815335,-0.004497494313809725,0.018419301816463233,0.018415455927843934,-0.1261040313496248,-0.11913530688922383,-0.009902711667550555,-0.10700448183541693,-0.1067349818493829,-0.08202429249135558,1.0,-0.01278761349485577
0.0531491868812543,0.347222360582808,-0.7873624049889142,-0.48169584201922166,0.012040423372909557,0.26227486501718994,-0.8469716288107199,-0.07082640255428574,-0.06257630598865971,0.031245775141298823,0.020704961504794915,0.02072514566224973,-0.011823732452930042,-0.011808180013679061,-0.019400155717197047,-0.003113975146665439,0.0009165715024030185,0.0019378688025325414,0.0016062600843719376,-0.0069930270938422315,0.005613931268367159,0.025351549933439903,0.025375126138975315,-0.03644988229908598,-0.030634165039285795,0.027264121957897604,-0.0831631761373259,-0.08299800030508254,-0.014742623466387755,-0.01278761349485577,1.0
